portfolio_id,ticker,quantity,purchase_price,purchase_date,sector
PORT_0433,HGINFRA.NS,392,552.9,2025-01-01,Construction
PORT_0433,ANGELONE.NS,732,237.1,2025-01-01,Financial Services
PORT_0434,CONCOR.NS,273,428.01,2025-01-01,Services
PORT_0434,AMBUJACEM.NS,898,384.43,2025-01-01,Construction Materials
PORT_0434,CARTRADE.NS,565,3073.05,2025-01-01,Consumer Services
PORT_0434,HCLTECH.NS,335,1270.42,2025-01-01,Information Technology
PORT_0434,PERSISTENT.NS,452,4566.29,2025-01-01,Information Technology
PORT_0434,OBEROIRLTY.NS,994,1452.8,2025-01-01,Realty
PORT_0434,IOC.NS,690,153.49,2025-01-01,Oil Gas & Consumable Fuels
PORT_0434,IIFL.NS,342,675.25,2025-01-01,Financial Services
PORT_0434,IGL.NS,423,148.47,2025-01-01,Oil Gas & Consumable Fuels
PORT_0434,HUDCO.NS,301,191.6,2025-01-01,Financial Services
PORT_0434,PARAGMILK.NS,476,225.69,2025-01-01,FMCG
PORT_0434,HEIDELBERG.NS,634,130.37,2025-01-01,Construction Materials
PORT_0434,MOTHERSON.NS,407,165.55,2025-01-01,Automobile and Auto Components
PORT_0434,TECHM.NS,632,1936.98,2025-01-01,Information Technology
PORT_0434,APLAPOLLO.NS,293,1659.56,2025-01-01,Capital Goods
PORT_0435,JSWENERGY.NS,31,457.46,2025-01-01,Power
PORT_0435,ENDURANCE.NS,364,2874.45,2025-01-01,Automobile and Auto Components
PORT_0435,EMAMILTD.NS,10,456.02,2025-01-01,FMCG
PORT_0435,AIAENG.NS,148,3891.81,2025-01-01,Capital Goods
PORT_0435,MOTHERSON.NS,124,195.36,2025-01-01,Automobile and Auto Components
PORT_0435,NAUKRI.NS,26,1213.45,2025-01-01,Consumer Services
PORT_0436,PERSISTENT.NS,374,5744.33,2025-01-01,Information Technology
PORT_0436,LALPATHLAB.NS,677,1620.14,2025-01-01,Healthcare
PORT_0436,IPCALAB.NS,125,1945.15,2025-01-01,Healthcare
PORT_0436,ELECON.NS,340,416.81,2025-01-01,Capital Goods
PORT_0436,RANEHOLDIN.NS,220,2057.48,2025-01-01,Automobile and Auto Components
PORT_0437,NAVINFLUOR.NS,489,8312.17,2025-01-01,Chemicals
PORT_0437,IDEAFORGE.NS,158,950.0,2025-01-01,Capital Goods
PORT_0437,CLEAN.NS,115,821.24,2025-01-01,Chemicals
PORT_0437,NLCINDIA.NS,281,334.05,2025-01-01,Power
PORT_0437,SONACOMS.NS,148,805.96,2025-01-01,Automobile and Auto Components
PORT_0437,IRFC.NS,95,91.34,2025-01-01,Financial Services
PORT_0437,JBMA.NS,701,614.75,2025-01-01,Automobile and Auto Components
PORT_0437,SUNDARMFIN.NS,71,4843.81,2025-01-01,Financial Services
PORT_0437,SIEMENS.NS,788,4525.71,2025-01-01,Capital Goods
PORT_0437,TIMKEN.NS,344,3408.94,2025-01-01,Capital Goods
PORT_0437,SHOPERSTOP.NS,806,348.37,2025-01-01,Consumer Services
PORT_0437,BEML.NS,329,1606.89,2025-01-01,Capital Goods
PORT_0437,HINDALCO.NS,826,1256.94,2025-01-01,Metals & Mining
PORT_0437,PIIND.NS,444,2362.73,2025-01-01,Chemicals
PORT_0437,SOUTHBANK.NS,513,43.56,2025-01-01,Financial Services
PORT_0437,CIPLA.NS,842,1436.57,2025-01-01,Healthcare
PORT_0437,KPITTECH.NS,216,509.31,2025-01-01,Information Technology
PORT_0437,M&M.NS,33,2851.37,2025-01-01,Automobile and Auto Components
PORT_0437,HINDUNILVR.NS,15,2175.03,2025-01-01,FMCG
PORT_0437,BAJAJFINSV.NS,610,2399.1,2025-01-01,Financial Services
PORT_0438,GODREJPROP.NS,838,2046.21,2025-01-01,Realty
PORT_0438,RATEGAIN.NS,929,922.05,2025-01-01,Information Technology
PORT_0438,JSWENERGY.NS,599,551.99,2025-01-01,Power
PORT_0438,MCX.NS,787,2740.57,2025-01-01,Financial Services
PORT_0438,BSE.NS,782,3043.96,2025-01-01,Financial Services
PORT_0438,JBMA.NS,520,715.32,2025-01-01,Automobile and Auto Components
PORT_0438,PNCINFRA.NS,510,258.07,2025-01-01,Construction
PORT_0438,SUNDARMFIN.NS,727,5188.22,2025-01-01,Financial Services
PORT_0438,KAYNES.NS,90,4555.81,2025-01-01,Capital Goods
PORT_0438,ATUL.NS,194,6459.25,2025-01-01,Chemicals
PORT_0439,INDIAMART.NS,679,2014.25,2025-01-01,Consumer Services
PORT_0439,INTELLECT.NS,745,578.51,2025-01-01,Information Technology
PORT_0439,DABUR.NS,39,419.33,2025-01-01,FMCG
PORT_0439,BRITANNIA.NS,622,4496.34,2025-01-01,FMCG
PORT_0439,ESCORTS.NS,318,3346.56,2025-01-01,Automobile and Auto Components
PORT_0440,BHARATFORG.NS,75,1824.28,2025-01-01,Automobile and Auto Components
PORT_0440,INFY.NS,131,1295.39,2025-01-01,Information Technology
PORT_0440,SUPRAJIT.NS,559,514.38,2025-01-01,Automobile and Auto Components
PORT_0440,SHOPERSTOP.NS,373,464.56,2025-01-01,Consumer Services
PORT_0440,SONACOMS.NS,59,923.63,2025-01-01,Automobile and Auto Components
PORT_0440,LALPATHLAB.NS,738,1893.22,2025-01-01,Healthcare
PORT_0440,KNRCON.NS,656,146.44,2025-01-01,Construction
PORT_0440,ALKEM.NS,456,5403.22,2025-01-01,Healthcare
PORT_0440,MARUTI.NS,550,16534.15,2025-01-01,Automobile and Auto Components
PORT_0440,RVNL.NS,862,262.15,2025-01-01,Construction
PORT_0440,UPL.NS,994,579.71,2025-01-01,Chemicals
PORT_0440,PIDILITIND.NS,42,1587.86,2025-01-01,Chemicals
PORT_0440,JUBLFOOD.NS,299,497.61,2025-01-01,Consumer Services
PORT_0440,CIPLA.NS,750,1661.65,2025-01-01,Healthcare
PORT_0440,HEIDELBERG.NS,742,149.45,2025-01-01,Construction Materials
PORT_0440,MAPMYINDIA.NS,41,1046.91,2025-01-01,Information Technology
PORT_0440,JYOTICNC.NS,391,848.38,2025-01-01,Capital Goods
PORT_0440,INDIANB.NS,899,800.38,2025-01-01,Financial Services
PORT_0440,NCC.NS,559,120.12,2025-01-01,Construction
PORT_0441,SANOFI.NS,219,3975.7,2025-01-01,Healthcare
PORT_0441,ZYDUSLIFE.NS,137,1321.49,2025-01-01,Healthcare
PORT_0441,DABUR.NS,988,469.23,2025-01-01,FMCG
PORT_0441,RCF.NS,70,148.8,2025-01-01,Chemicals
PORT_0441,NESTLEIND.NS,310,1306.8,2025-01-01,FMCG
PORT_0441,MPHASIS.NS,47,2435.69,2025-01-01,Information Technology
PORT_0441,TECHM.NS,918,1601.18,2025-01-01,Information Technology
PORT_0441,APOLLOTYRE.NS,672,394.11,2025-01-01,Automobile and Auto Components
PORT_0441,APOLLOHOSP.NS,617,10263.58,2025-01-01,Healthcare
PORT_0442,RECLTD.NS,201,321.57,2025-01-01,Financial Services
PORT_0442,BHEL.NS,328,447.97,2025-01-01,Capital Goods
PORT_0442,CAPLIPOINT.NS,20,2413.33,2025-01-01,Healthcare
PORT_0442,AXISBANK.NS,392,1032.14,2025-01-01,Financial Services
PORT_0442,PAYTM.NS,223,1518.31,2025-01-01,Financial Services
PORT_0442,UBL.NS,220,1664.27,2025-01-01,FMCG
PORT_0442,ELECON.NS,151,404.46,2025-01-01,Capital Goods
PORT_0442,DLF.NS,370,720.32,2025-01-01,Realty
PORT_0443,FEDERALBNK.NS,557,312.23,2025-01-01,Financial Services
PORT_0443,DIVISLAB.NS,511,7841.46,2025-01-01,Healthcare
PORT_0443,FORTIS.NS,176,1014.72,2025-01-01,Healthcare
PORT_0443,ADANIPORTS.NS,195,1941.48,2025-01-01,Services
PORT_0443,SHREECEM.NS,765,22446.51,2025-01-01,Construction Materials
PORT_0443,WIPRO.NS,764,185.58,2025-01-01,Information Technology
PORT_0443,KIRLOSENG.NS,153,2335.18,2025-01-01,Capital Goods
PORT_0443,IOB.NS,932,37.8,2025-01-01,Financial Services
PORT_0443,SJVN.NS,366,78.45,2025-01-01,Power
PORT_0443,OFSS.NS,125,14087.56,2025-01-01,Information Technology
PORT_0443,BLUEDART.NS,925,5157.15,2025-01-01,Services
PORT_0443,LMW.NS,390,14588.22,2025-01-01,Capital Goods
PORT_0444,MANYAVAR.NS,105,430.34,2025-01-01,Consumer Services
PORT_0444,SBIN.NS,258,1217.48,2025-01-01,Financial Services
PORT_0444,ETERNAL.NS,211,322.66,2025-01-01,Consumer Services
PORT_0444,SOUTHBANK.NS,210,43.67,2025-01-01,Financial Services
PORT_0444,RRKABEL.NS,514,2764.22,2025-01-01,Capital Goods
PORT_0444,CONCOR.NS,384,489.24,2025-01-01,Services
PORT_0444,OFSS.NS,455,10834.86,2025-01-01,Information Technology
PORT_0444,GSFC.NS,88,138.25,2025-01-01,Chemicals
PORT_0444,LUPIN.NS,467,2462.09,2025-01-01,Healthcare
PORT_0444,CEATLTD.NS,430,3806.7,2025-01-01,Automobile and Auto Components
PORT_0444,J&KBANK.NS,184,171.13,2025-01-01,Financial Services
PORT_0444,AXISBANK.NS,336,1018.9,2025-01-01,Financial Services
PORT_0444,M&M.NS,682,3588.91,2025-01-01,Automobile and Auto Components
PORT_0444,HAVELLS.NS,686,1299.99,2025-01-01,Consumer Durables
PORT_0444,HDFCBANK.NS,895,814.94,2025-01-01,Financial Services
PORT_0444,VOLTAS.NS,797,1348.25,2025-01-01,Consumer Durables
PORT_0444,BALRAMCHIN.NS,648,619.12,2025-01-01,FMCG
PORT_0445,WIPRO.NS,180,219.0,2025-01-01,Information Technology
PORT_0445,SOLARINDS.NS,528,17932.27,2025-01-01,Chemicals
PORT_0445,RATEGAIN.NS,183,883.99,2025-01-01,Information Technology
PORT_0445,MOTILALOFS.NS,599,832.7,2025-01-01,Financial Services
PORT_0445,MAHLIFE.NS,637,451.51,2025-01-01,Realty
PORT_0446,PFC.NS,172,347.11,2025-01-01,Financial Services
PORT_0446,LICI.NS,29,471.1,2025-01-01,Financial Services
PORT_0446,ALKEM.NS,560,4611.26,2025-01-01,Healthcare
PORT_0446,YESBANK.NS,850,21.23,2025-01-01,Financial Services
PORT_0446,INTELLECT.NS,982,636.46,2025-01-01,Information Technology
PORT_0446,SUPREMEIND.NS,426,3698.73,2025-01-01,Capital Goods
PORT_0446,SOLARINDS.NS,928,22125.37,2025-01-01,Chemicals
PORT_0446,NATCOPHARM.NS,237,797.04,2025-01-01,Healthcare
PORT_0446,PAYTM.NS,24,1727.63,2025-01-01,Financial Services
PORT_0446,ADANIGREEN.NS,174,1312.85,2025-01-01,Power
PORT_0446,ITC.NS,325,238.84,2025-01-01,FMCG
PORT_0446,KNRCON.NS,278,160.27,2025-01-01,Construction
PORT_0446,VBL.NS,314,480.23,2025-01-01,FMCG
PORT_0446,ADANIENT.NS,920,2685.71,2025-01-01,Metals & Mining
PORT_0446,SUNDARMFIN.NS,193,4624.57,2025-01-01,Financial Services
PORT_0446,TATACHEM.NS,840,672.01,2025-01-01,Chemicals
PORT_0446,APOLLOTYRE.NS,938,368.88,2025-01-01,Automobile and Auto Components
PORT_0447,ADANIGREEN.NS,602,1356.61,2025-01-01,Power
PORT_0447,ETERNAL.NS,407,315.77,2025-01-01,Consumer Services
PORT_0447,RELIANCE.NS,492,1307.06,2025-01-01,Oil Gas & Consumable Fuels
PORT_0447,VBL.NS,499,402.78,2025-01-01,FMCG
PORT_0447,IRCON.NS,337,135.09,2025-01-01,Construction
PORT_0447,KIRLOSENG.NS,961,1771.23,2025-01-01,Capital Goods
PORT_0448,INDIAMART.NS,670,1508.59,2025-01-01,Consumer Services
PORT_0448,MOTILALOFS.NS,657,820.85,2025-01-01,Financial Services
PORT_0448,SHREECEM.NS,794,28062.53,2025-01-01,Construction Materials
PORT_0448,CLEAN.NS,905,740.22,2025-01-01,Chemicals
PORT_0448,BLUESTARCO.NS,831,1709.91,2025-01-01,Consumer Durables
PORT_0448,TRIVENI.NS,819,203.92,2025-01-01,FMCG
PORT_0448,BANKBARODA.NS,389,223.27,2025-01-01,Financial Services
PORT_0448,DATAPATTNS.NS,878,3927.37,2025-01-01,Capital Goods
PORT_0448,LATENTVIEW.NS,281,277.29,2025-01-01,Information Technology
PORT_0448,DEEPAKFERT.NS,197,1753.61,2025-01-01,Chemicals
PORT_0448,RAINBOW.NS,988,1345.38,2025-01-01,Healthcare
PORT_0448,NESTLEIND.NS,970,1480.64,2025-01-01,FMCG
PORT_0448,FACT.NS,434,958.22,2025-01-01,Chemicals
PORT_0448,BRIGADE.NS,888,678.47,2025-01-01,Realty
PORT_0448,JSWSTEEL.NS,296,1348.58,2025-01-01,Metals & Mining
PORT_0448,THERMAX.NS,650,4075.68,2025-01-01,Capital Goods
PORT_0448,NAVINFLUOR.NS,646,8269.92,2025-01-01,Chemicals
PORT_0448,JINDALSTEL.NS,775,946.1,2025-01-01,Metals & Mining
PORT_0449,POLYCAB.NS,773,9371.77,2025-01-01,Capital Goods
PORT_0449,SUNTECK.NS,490,242.7,2025-01-01,Realty
PORT_0449,ADANIENT.NS,697,2700.99,2025-01-01,Metals & Mining
PORT_0449,KNRCON.NS,383,129.88,2025-01-01,Construction
PORT_0449,SOUTHBANK.NS,509,51.44,2025-01-01,Financial Services
PORT_0449,DABUR.NS,629,329.76,2025-01-01,FMCG
PORT_0449,HAPPSTMNDS.NS,217,444.47,2025-01-01,Information Technology
PORT_0450,PHOENIXLTD.NS,246,2213.26,2025-01-01,Realty
PORT_0450,IIFL.NS,17,602.51,2025-01-01,Financial Services
PORT_0450,SOBHA.NS,804,1294.03,2025-01-01,Realty
PORT_0450,CYIENT.NS,594,702.82,2025-01-01,Information Technology
PORT_0450,IDEA.NS,415,13.6,2025-01-01,Telecommunication
PORT_0450,MANYAVAR.NS,267,549.64,2025-01-01,Consumer Services
PORT_0450,JUBLINGREA.NS,751,845.21,2025-01-01,Chemicals
PORT_0450,INDUSINDBK.NS,460,937.96,2025-01-01,Financial Services
PORT_0450,CIPLA.NS,832,1237.39,2025-01-01,Healthcare
PORT_0450,ESCORTS.NS,947,2928.74,2025-01-01,Automobile and Auto Components
PORT_0450,SUNDARMFIN.NS,282,5461.36,2025-01-01,Financial Services
PORT_0450,PGHH.NS,121,9860.83,2025-01-01,FMCG
PORT_0450,SOUTHBANK.NS,323,43.94,2025-01-01,Financial Services
PORT_0450,TITAN.NS,873,4444.67,2025-01-01,Consumer Durables
PORT_0450,SJVN.NS,143,54.8,2025-01-01,Power
PORT_0450,METROPOLIS.NS,661,639.95,2025-01-01,Healthcare
PORT_0450,AFFLE.NS,571,1477.1,2025-01-01,Information Technology
PORT_0450,SHREECEM.NS,926,29118.44,2025-01-01,Construction Materials
PORT_0450,BALRAMCHIN.NS,68,710.43,2025-01-01,FMCG
PORT_0451,AIAENG.NS,819,5425.39,2025-01-01,Capital Goods
PORT_0451,IIFL.NS,195,650.7,2025-01-01,Financial Services
PORT_0451,MOTHERSON.NS,123,198.04,2025-01-01,Automobile and Auto Components
PORT_0451,CHOLAFIN.NS,538,1850.98,2025-01-01,Financial Services
PORT_0451,DEEPAKFERT.NS,55,1758.13,2025-01-01,Chemicals
PORT_0451,ANGELONE.NS,636,307.87,2025-01-01,Financial Services
PORT_0451,GRANULES.NS,612,720.09,2025-01-01,Healthcare
PORT_0451,COLPAL.NS,525,1877.75,2025-01-01,FMCG
PORT_0451,JSWENERGY.NS,147,658.88,2025-01-01,Power
PORT_0451,ETERNAL.NS,859,308.44,2025-01-01,Consumer Services
PORT_0451,ACC.NS,369,1514.01,2025-01-01,Construction Materials
PORT_0451,LATENTVIEW.NS,853,321.97,2025-01-01,Information Technology
PORT_0451,BRIGADE.NS,103,647.68,2025-01-01,Realty
PORT_0451,KPITTECH.NS,219,691.69,2025-01-01,Information Technology
PORT_0451,SBILIFE.NS,653,2103.27,2025-01-01,Financial Services
PORT_0451,JINDALSTEL.NS,404,1275.25,2025-01-01,Metals & Mining
PORT_0451,J&KBANK.NS,180,188.39,2025-01-01,Financial Services
PORT_0452,SHREECEM.NS,370,21800.24,2025-01-01,Construction Materials
PORT_0452,AXISBANK.NS,152,1384.05,2025-01-01,Financial Services
PORT_0452,DIVISLAB.NS,724,8576.88,2025-01-01,Healthcare
PORT_0452,PGHH.NS,500,7078.58,2025-01-01,FMCG
PORT_0452,TIINDIA.NS,762,2797.33,2025-01-01,Automobile and Auto Components
PORT_0452,BANDHANBNK.NS,679,155.61,2025-01-01,Financial Services
PORT_0452,LALPATHLAB.NS,715,1622.08,2025-01-01,Healthcare
PORT_0452,JBMA.NS,841,640.84,2025-01-01,Automobile and Auto Components
PORT_0452,APOLLOHOSP.NS,450,10069.32,2025-01-01,Healthcare
PORT_0453,VIJAYA.NS,544,1400.83,2025-01-01,Healthcare
PORT_0453,GSFC.NS,902,162.99,2025-01-01,Chemicals
PORT_0453,SRF.NS,470,2817.29,2025-01-01,Chemicals
PORT_0453,TECHM.NS,450,1361.12,2025-01-01,Information Technology
PORT_0453,CHAMBLFERT.NS,981,398.87,2025-01-01,Chemicals
PORT_0453,M&M.NS,366,3822.3,2025-01-01,Automobile and Auto Components
PORT_0453,BRITANNIA.NS,704,5583.7,2025-01-01,FMCG
PORT_0453,ANGELONE.NS,994,252.97,2025-01-01,Financial Services
PORT_0453,KIMS.NS,537,873.4,2025-01-01,Healthcare
PORT_0453,MCX.NS,942,3091.42,2025-01-01,Financial Services
PORT_0453,BLUEDART.NS,116,5494.18,2025-01-01,Services
PORT_0453,UBL.NS,251,1456.83,2025-01-01,FMCG
PORT_0453,BIOCON.NS,171,345.15,2025-01-01,Healthcare
PORT_0453,DIVISLAB.NS,625,9018.12,2025-01-01,Healthcare
PORT_0453,CANBK.NS,969,149.24,2025-01-01,Financial Services
PORT_0453,ASTERDM.NS,630,733.8,2025-01-01,Healthcare
PORT_0453,NTPC.NS,799,297.36,2025-01-01,Power
PORT_0453,ADANIPORTS.NS,827,1964.54,2025-01-01,Services
PORT_0453,NATCOPHARM.NS,329,842.64,2025-01-01,Healthcare
PORT_0454,DLF.NS,797,655.52,2025-01-01,Realty
PORT_0454,PNCINFRA.NS,462,184.35,2025-01-01,Construction
PORT_0454,ICICIBANK.NS,96,1668.62,2025-01-01,Financial Services
PORT_0454,NATCOPHARM.NS,217,785.53,2025-01-01,Healthcare
PORT_0454,CROMPTON.NS,953,236.71,2025-01-01,Consumer Durables
PORT_0454,CSBBANK.NS,452,364.62,2025-01-01,Financial Services
PORT_0454,BATAINDIA.NS,200,582.71,2025-01-01,Consumer Durables
PORT_0454,BAJAJFINSV.NS,476,2016.57,2025-01-01,Financial Services
PORT_0454,HAVELLS.NS,304,1066.53,2025-01-01,Consumer Durables
PORT_0454,DALBHARAT.NS,124,2067.51,2025-01-01,Construction Materials
PORT_0455,HGINFRA.NS,165,466.58,2025-01-01,Construction
PORT_0455,ABFRL.NS,965,52.26,2025-01-01,Consumer Services
PORT_0455,NATCOPHARM.NS,658,1086.56,2025-01-01,Healthcare
PORT_0455,JKCEMENT.NS,786,4568.53,2025-01-01,Construction Materials
PORT_0455,RAMCOCEM.NS,238,1097.01,2025-01-01,Construction Materials
PORT_0455,PRESTIGE.NS,765,1555.52,2025-01-01,Realty
PORT_0455,BALKRISIND.NS,987,2559.62,2025-01-01,Automobile and Auto Components
PORT_0455,AARTIIND.NS,516,412.08,2025-01-01,Chemicals
PORT_0455,TVSMOTOR.NS,988,4116.37,2025-01-01,Automobile and Auto Components
PORT_0456,POLICYBZR.NS,269,1316.05,2025-01-01,Financial Services
PORT_0456,IDEAFORGE.NS,605,826.9,2025-01-01,Capital Goods
PORT_0456,INDUSINDBK.NS,329,1167.01,2025-01-01,Financial Services
PORT_0456,CSBBANK.NS,391,266.6,2025-01-01,Financial Services
PORT_0456,HAVELLS.NS,81,1403.02,2025-01-01,Consumer Durables
PORT_0456,APOLLOTYRE.NS,42,393.43,2025-01-01,Automobile and Auto Components
PORT_0456,AARTIIND.NS,820,518.12,2025-01-01,Chemicals
PORT_0456,FLUOROCHEM.NS,117,3868.65,2025-01-01,Chemicals
PORT_0456,LODHA.NS,493,1182.85,2025-01-01,Realty
PORT_0456,MPHASIS.NS,714,2737.43,2025-01-01,Information Technology
PORT_0457,RKFORGE.NS,170,871.11,2025-01-01,Capital Goods
PORT_0457,PHOENIXLTD.NS,272,2220.44,2025-01-01,Realty
PORT_0457,IGL.NS,795,134.71,2025-01-01,Oil Gas & Consumable Fuels
PORT_0457,SOLARINDS.NS,577,18878.9,2025-01-01,Chemicals
PORT_0457,INDIANB.NS,930,959.02,2025-01-01,Financial Services
PORT_0457,ABBOTINDIA.NS,727,28956.59,2025-01-01,Healthcare
PORT_0457,ICICIPRULI.NS,301,549.37,2025-01-01,Financial Services
PORT_0457,SUPREMEIND.NS,531,4106.98,2025-01-01,Capital Goods
PORT_0457,GRANULES.NS,958,866.35,2025-01-01,Healthcare
PORT_0457,GAIL.NS,507,202.62,2025-01-01,Oil Gas & Consumable Fuels
PORT_0457,SPENCERS.NS,745,30.53,2025-01-01,Consumer Services
PORT_0457,EMAMILTD.NS,129,459.74,2025-01-01,FMCG
PORT_0457,KPITTECH.NS,210,581.97,2025-01-01,Information Technology
PORT_0457,OBEROIRLTY.NS,887,1806.13,2025-01-01,Realty
PORT_0457,RCF.NS,573,144.92,2025-01-01,Chemicals
PORT_0457,ASTRAL.NS,880,1315.85,2025-01-01,Capital Goods
PORT_0457,COROMANDEL.NS,57,1666.39,2025-01-01,Chemicals
PORT_0457,SONACOMS.NS,551,869.49,2025-01-01,Automobile and Auto Components
PORT_0457,CIPLA.NS,983,1478.57,2025-01-01,Healthcare
PORT_0458,ATUL.NS,783,6686.48,2025-01-01,Chemicals
PORT_0458,MAHLIFE.NS,966,392.78,2025-01-01,Realty
PORT_0458,IIFL.NS,504,498.43,2025-01-01,Financial Services
PORT_0458,KNRCON.NS,818,137.39,2025-01-01,Construction
PORT_0458,JSWSTEEL.NS,933,1262.04,2025-01-01,Metals & Mining
PORT_0458,NESTLEIND.NS,209,1741.75,2025-01-01,FMCG
PORT_0458,DRREDDY.NS,578,1032.14,2025-01-01,Healthcare
PORT_0458,BLUESTARCO.NS,975,1445.27,2025-01-01,Consumer Durables
PORT_0458,PIIND.NS,73,2672.6,2025-01-01,Chemicals
PORT_0458,TECHM.NS,828,1846.41,2025-01-01,Information Technology
PORT_0458,LALPATHLAB.NS,622,1907.68,2025-01-01,Healthcare
PORT_0458,AJANTPHARM.NS,836,2794.63,2025-01-01,Healthcare
PORT_0458,SUPRAJIT.NS,897,619.27,2025-01-01,Automobile and Auto Components
PORT_0458,OIL.NS,216,373.16,2025-01-01,Oil Gas & Consumable Fuels
PORT_0458,ONGC.NS,750,271.4,2025-01-01,Oil Gas & Consumable Fuels
PORT_0458,AMBUJACEM.NS,609,392.25,2025-01-01,Construction Materials
PORT_0458,ACC.NS,923,1303.48,2025-01-01,Construction Materials
PORT_0458,BHARATFORG.NS,635,2080.91,2025-01-01,Automobile and Auto Components
PORT_0458,SOUTHBANK.NS,548,53.22,2025-01-01,Financial Services
PORT_0458,FACT.NS,583,973.31,2025-01-01,Chemicals
PORT_0459,ABB.NS,614,7897.89,2025-01-01,Capital Goods
PORT_0459,PIDILITIND.NS,182,1767.62,2025-01-01,Chemicals
PORT_0459,ADANIGREEN.NS,607,1567.66,2025-01-01,Power
PORT_0459,ALKYLAMINE.NS,938,1515.57,2025-01-01,Chemicals
PORT_0459,ITC.NS,40,334.2,2025-01-01,FMCG
PORT_0459,APOLLOHOSP.NS,143,8650.14,2025-01-01,Healthcare
PORT_0459,MAPMYINDIA.NS,79,1071.6,2025-01-01,Information Technology
PORT_0459,ERIS.NS,863,1199.63,2025-01-01,Healthcare
PORT_0459,TECHM.NS,211,1822.71,2025-01-01,Information Technology
PORT_0459,ASTRAL.NS,485,1468.48,2025-01-01,Capital Goods
PORT_0459,HCLTECH.NS,131,1237.12,2025-01-01,Information Technology
PORT_0459,UBL.NS,15,1137.98,2025-01-01,FMCG
PORT_0459,SENCO.NS,56,364.71,2025-01-01,Consumer Durables
PORT_0459,BALKRISIND.NS,230,2458.74,2025-01-01,Automobile and Auto Components
PORT_0459,FINCABLES.NS,324,1128.33,2025-01-01,Capital Goods
PORT_0459,VINATIORGA.NS,96,1101.34,2025-01-01,Chemicals
PORT_0459,DALBHARAT.NS,161,1996.59,2025-01-01,Construction Materials
PORT_0459,SONACOMS.NS,212,955.5,2025-01-01,Automobile and Auto Components
PORT_0459,SONATSOFTW.NS,535,275.1,2025-01-01,Information Technology
PORT_0460,PIIND.NS,91,2383.07,2025-01-01,Chemicals
PORT_0460,LATENTVIEW.NS,828,254.27,2025-01-01,Information Technology
PORT_0460,DEEPAKNTR.NS,339,1606.13,2025-01-01,Chemicals
PORT_0460,CIPLA.NS,867,1593.47,2025-01-01,Healthcare
PORT_0460,BIOCON.NS,669,486.4,2025-01-01,Healthcare
PORT_0460,NESTLEIND.NS,941,1468.52,2025-01-01,FMCG
PORT_0460,AVANTIFEED.NS,758,909.06,2025-01-01,FMCG
PORT_0460,PAGEIND.NS,783,32510.32,2025-01-01,Textiles
PORT_0460,JSWSTEEL.NS,849,1220.21,2025-01-01,Metals & Mining
PORT_0460,ASTRAL.NS,193,1399.32,2025-01-01,Capital Goods
PORT_0461,HGINFRA.NS,326,518.17,2025-01-01,Construction
PORT_0461,KEI.NS,611,5745.76,2025-01-01,Capital Goods
PORT_0461,MANYAVAR.NS,711,584.98,2025-01-01,Consumer Services
PORT_0461,MOTILALOFS.NS,587,708.06,2025-01-01,Financial Services
PORT_0461,TCS.NS,61,2764.55,2025-01-01,Information Technology
PORT_0461,AJANTPHARM.NS,882,4013.08,2025-01-01,Healthcare
PORT_0461,BAJAJ-AUTO.NS,871,10857.98,2025-01-01,Automobile and Auto Components
PORT_0461,JUBLFOOD.NS,62,516.92,2025-01-01,Consumer Services
PORT_0461,CANBK.NS,66,140.08,2025-01-01,Financial Services
PORT_0461,SUNPHARMA.NS,897,2038.89,2025-01-01,Healthcare
PORT_0461,BHARTIARTL.NS,607,2158.17,2025-01-01,Telecommunication
PORT_0461,MAHLIFE.NS,13,417.32,2025-01-01,Realty
PORT_0461,SUPREMEIND.NS,728,3206.0,2025-01-01,Capital Goods
PORT_0461,ZYDUSLIFE.NS,304,984.26,2025-01-01,Healthcare
PORT_0462,DIVISLAB.NS,241,6763.46,2025-01-01,Healthcare
PORT_0462,VMART.NS,785,799.92,2025-01-01,Consumer Services
PORT_0462,BAJAJFINSV.NS,455,2112.66,2025-01-01,Financial Services
PORT_0462,KAYNES.NS,754,3140.92,2025-01-01,Capital Goods
PORT_0462,NTPC.NS,495,383.22,2025-01-01,Power
PORT_0462,PAYTM.NS,899,1537.06,2025-01-01,Financial Services
PORT_0462,OIL.NS,201,458.78,2025-01-01,Oil Gas & Consumable Fuels
PORT_0462,PNCINFRA.NS,466,181.52,2025-01-01,Construction
PORT_0462,JYOTICNC.NS,567,940.07,2025-01-01,Capital Goods
PORT_0462,CYIENT.NS,339,806.54,2025-01-01,Information Technology
PORT_0463,SHREECEM.NS,756,30451.42,2025-01-01,Construction Materials
PORT_0463,CAPLIPOINT.NS,533,2389.78,2025-01-01,Healthcare
PORT_0463,PAGEIND.NS,743,46977.61,2025-01-01,Textiles
PORT_0463,NLCINDIA.NS,376,264.39,2025-01-01,Power
PORT_0463,TRIVENI.NS,532,259.27,2025-01-01,FMCG
PORT_0463,AUBANK.NS,34,856.42,2025-01-01,Financial Services
PORT_0463,MOTHERSON.NS,225,191.35,2025-01-01,Automobile and Auto Components
PORT_0463,ELECON.NS,438,461.83,2025-01-01,Capital Goods
PORT_0463,IRB.NS,674,16.01,2025-01-01,Construction
