,open,high,low,close,daily_return,log_return,cumulative_return,return_5d,return_20d,return_60d,return_252d,volatility_7d,volatility_14d,volatility_30d,volatility_60d,volatility_90d,volatility_252d,annualized_volatility,downside_deviation_30d,downside_deviation_60d,downside_deviation_252d,drawdown,rolling_max_drawdown_30d,rolling_max_drawdown_60d,rolling_max_drawdown_252d,sharpe_30d,sortino_30d,sharpe_60d,sortino_60d,sharpe_252d,sortino_252d,market_return,market_volatility_30d,market_volatility_60d,market_volatility_252d,beta_30d,beta_60d,beta_252d,sma_20,price_to_sma20,sma_50,price_to_sma50,sma_100,price_to_sma100,sma_200,price_to_sma200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bollinger_middle,bollinger_upper,bollinger_lower,bollinger_width,bollinger_position,atr_14,volume_change,volume_sma_20,volume_ratio_20,volume_volatility,daily_range,high_low_ratio,open_close_change,close_open_ratio,upper_shadow,lower_shadow,body_size,momentum_5d,momentum_10d,momentum_20d,momentum_60d,sector_return,sector_volatility_30d,sector_relative_return,daily_return_percentile,volatility_percentile,momentum_percentile,volume_rank,target_1d_return,target_trend
sma_200,0.9925454435756793,0.9924315018014603,0.9925541854329071,0.9924741684926104,-0.003689977915361012,-0.0027017701518658277,0.043766317180551864,-0.008196074237097617,-0.016294044623016944,-0.02512820085143874,-0.02316226692723225,-0.0721349301820406,-0.08549787866546289,-0.10039592834115121,-0.1146815337156254,-0.12280418473728255,-0.14348127302591968,-0.14348127299625094,-0.08253893668780794,-0.09833538775977639,-0.13914751246267879,0.07719472703266442,0.9942250942981767,0.9958479579338816,0.9962121779574868,-0.01758387845154603,-0.015545678494061646,-0.02212660557060919,-0.02082478052872017,-0.004499347178471785,-0.0070808722739871535,-0.0016957999112017271,0.004565928503146829,0.0021525268589960168,-0.007659458736242196,-0.08792931790862873,-0.10679910013362856,-0.13113141646799634,0.9938209294405398,-0.011191352768408679,0.9957135408496639,-0.017228208943373857,0.9981374864700113,-0.02165336636438064,1.0,-0.0224307580137789,0.9933898315125252,0.9944443391377056,-0.007959982283045012,0.10086715161941565,0.10739145550197443,-0.0022393851167414954,0.9938209294405398,0.9934766271874325,0.9934180756681256,-0.06520667829745622,-0.008344383502178573,0.939302523624387,-0.0009226330489570903,-0.055320646514202355,-0.0023797695857941483,-0.0035992371439523105,-0.07028113289493769,-0.06633729337061212,0.0011494179760823382,0.001149418461738917,0.6629093697210573,0.711623035302331,0.7012749528273997,-0.00819607454758025,-0.01160032489671284,-0.016294044407042744,-0.025128201205006934,-0.002727214993945743,-0.055685581188036674,-0.002596007021103381,0.0023997284586754833,-0.12889692183143558,-0.007830859569190328,-0.24131095711902353,-0.003719132409675952,-0.0006702137387551327
price_to_sma200,0.0055186498433036565,0.005932253018434244,0.005495508004168929,0.005833465435588756,0.12512661932876945,0.1248979800493376,0.12426717011821989,0.2750840136824697,0.5302035692996774,0.8121139681692545,0.7191274313429475,0.06848437834788879,0.0801326790621528,0.08655773713126794,0.09164627434733452,0.09803753621111319,0.11699614310038467,0.1169961431377085,-0.21047479216898668,-0.2297807356044443,-0.09909679112288271,0.5427052364784115,-0.0012486999204383204,-0.007534555192625765,-0.029061553019437907,0.5621072329176886,0.5539992792238414,0.7393617526853622,0.7433319872159042,0.7494163380157121,0.7497108381323115,0.0628878327715491,-0.2120836249847262,-0.2215698377426301,-0.037846638748738885,0.03345192875745229,0.0428757224178573,0.026914913900122222,0.0017192147687489158,0.4598641249356419,-0.004149383418589479,0.6938451091808695,-0.012233194150081304,0.8888109494910432,-0.0224307580137789,1.0,0.003438039712204934,0.0006364457746736779,0.3897830835572339,0.1518360749510597,0.1561693314281267,0.014469448782363335,0.001719214768748909,0.0027283270831394003,0.0006003982355636444,0.08475399610651879,0.35269181699253577,0.019025736948839304,0.0006416453511758991,0.03819213841462733,0.011719004021926485,-0.0011581943191325882,0.05031323163308549,0.04853050086883528,0.09363421345460918,0.09363421310638864,0.02377409934102291,0.014546214871389709,0.016698507889371317,0.2750840136525425,0.3844382893125429,0.5302035694086475,0.8121139682055141,0.08220468578910566,-0.0746332211724972,0.09518933650145525,0.08795771803112476,0.1791077900357849,0.40046297777867285,0.04168546762112978,0.009907365828192282,0.0035813748938139547
ema_12,0.999754314679289,0.9997076272005602,0.9997129767531219,0.9996775101296863,-0.002991580327002924,-0.0020115500898729827,0.052910648541236664,-0.0049196402525931646,-0.004325097062780144,-0.0028927727483567846,-0.005853426512651439,-0.07034839895949545,-0.08338666750352777,-0.09792608341325565,-0.11154110194812093,-0.11937346516392355,-0.14138377344517578,-0.1413837734084142,-0.0876505014779777,-0.10390048530209833,-0.13638084079301996,0.08669534043493655,0.9990285844409408,0.9972437213167817,0.9866296842154852,0.001480926958479005,0.0023886909999465086,0.005328434493034191,0.005598336488049426,0.019862761057112478,0.01706444741421147,-0.0011461622012732561,-0.0038687748077621776,-0.005541388544499958,-0.008911693939669247,-0.08516972075580413,-0.10414101242564128,-0.131455615695364,0.9998546911885278,-0.00251251602781526,0.9988016328868444,0.0002883795767249894,0.9968142866162928,0.0024182617084115158,0.9933898315125252,0.003438039712204934,1.0,0.9998330474139469,0.00269902288952919,0.16848689307797507,0.18350068720087337,-0.016831220663722713,0.9998546911885278,0.9996002948871928,0.9993391466029229,-0.06378011331846341,-0.00015092185447334217,0.9493148368264234,-0.0008818531584851764,-0.05437653574524785,-0.0030049448273915627,-0.0034348704821159795,-0.06750783236291816,-0.06411221037957134,0.0013993754811074907,0.001399375960811071,0.6736545888971678,0.717015671148222,0.7098869168178306,-0.004919640613522924,-0.0050144153489931325,-0.004325096866876443,-0.002892773109499099,-0.001764674183010897,-0.058380686637115736,-0.0024146642911304487,0.0030160225804437275,-0.12148930393714195,0.0023827109010696205,-0.23620583770149992,-0.0035828722899792524,-7.455895228921423e-05
ema_26,0.9993240398687565,0.9992589576857983,0.9992726327960226,0.9992273368598386,-0.00328441616647658,-0.002308164348173352,0.05249961997861302,-0.006371888334916007,-0.007989922133569723,-0.006069854933694438,-0.0072030842411878555,-0.07040581811633063,-0.08352727495007688,-0.0981049677500206,-0.11174932859939038,-0.11959498673281357,-0.14155753556566902,-0.14155753553189118,-0.08596440760446539,-0.10276996903337086,-0.13611038530184796,0.08499779439938669,0.9994589248021077,0.9980704200996712,0.9876267476621772,-0.0031044369605669237,-0.0019284337079720313,0.001375395518107515,0.0017494817485772744,0.017980477566814545,0.015188781471890735,-0.0013740824438938253,-0.0029266807043687674,-0.00509694083723475,-0.008931376937721322,-0.08515965440921318,-0.10410078260975748,-0.1314561502927054,0.999944165056941,-0.005632850884895386,0.9994985350799213,-0.0037658267534841014,0.9978005922663306,-0.0012076618632663049,0.9944443391377056,0.0006364457746736779,0.9998330474139469,1.0,-0.0009758291157958128,0.15044767700762457,0.16631048393393924,-0.02298787666921198,0.999944165056941,0.9996012870521572,0.9995265772719709,-0.06410223733994999,-0.003177992323568391,0.9488824962555343,-0.0008814360541019178,-0.05437398759374396,-0.0029324617374713916,-0.0034348307550097447,-0.06748332664835557,-0.06408412399969127,0.001171330882472747,0.0011713313649158326,0.672665090055889,0.7171006590103083,0.7091960491552955,-0.006371888707638945,-0.007629162618525166,-0.00798992193608259,-0.0060698552918005974,-0.0020577323859719806,-0.05811994675953685,-0.0025682976991439153,0.0028040302539358284,-0.12219224031801264,-0.0008256089325373907,-0.2362603853608516,-0.0035687827741827157,-4.8272102459703544e-05
rsi_14,0.007371518661692418,0.008022624886750372,0.007932958693918152,0.008421799162360008,0.2553333742132861,0.25569083506970475,0.031191529632332127,0.5451461964544156,0.7209122989668015,0.4089726716675559,0.1786913431867605,0.039023181544897055,0.05815301633109325,0.029999903588767064,0.025618681252681588,0.018992975111675234,0.0037552649970570705,0.00375526508324792,-0.24417932943494916,-0.13238391540968708,-0.042449287687197905,0.2575641020017543,-0.0031781748234986705,-0.00500843156220773,-0.008143148574119111,0.6671165832257739,0.6272457910633545,0.47480049518639106,0.46070707942019856,0.24716852370717426,0.2402854390447159,0.145794485474131,-0.0758236211317251,-0.018741699225550777,0.03124614367523093,-0.014332649746689187,-0.01963977355112701,-0.021985561223915165,-0.0016509705150619307,0.8357997102248987,-0.0052632652826570345,0.690524812863819,-0.006902158043265797,0.5269492801853003,-0.007959982283045012,0.3897830835572339,0.00269902288952919,-0.0009758291157958128,1.0,0.1985951815538667,0.14583012826854974,0.20845234175354369,-0.0016509705150619324,-0.0007727761102789294,-0.0026225972029947473,0.07387585396495663,0.8509052834445847,0.002465497532288621,2.8050597462899325e-05,0.017828363884244344,0.08157135610697262,-0.002016910610755831,-0.012717491620616696,-0.008140654523184344,0.22020389716556338,0.2202038972470431,0.020537599477083075,0.0002973925440598279,0.0062457534657187385,0.5451461963026812,0.7485602708730564,0.720912299247616,0.4089726719775618,0.1766844252056803,-0.012132114489601201,0.18838023031854312,0.20773485846976092,0.05724447046146332,0.6423655162066798,0.06104650287762698,0.007438201016094869,-0.008139060932031917
macd,0.18265268772894427,0.18363754859897655,0.1831892773910253,0.1837138655271802,0.015319450396002637,0.015679569854062887,0.03061125269151608,0.07754405501784553,0.1969126978532901,0.17075430822199403,0.0718577572894929,-0.008124940845605238,-0.0057195656637787345,-0.005939404128372884,-0.006455540648989021,-0.007105988351880618,-0.013276438071606526,-0.01327643790471057,-0.10485068481105662,-0.07738564360299932,-0.03644029317219935,0.1054007300172346,0.13578374051274938,0.11344710330235287,0.1042732593425246,0.2474285453102321,0.23311596241799176,0.21387096187215815,0.20830174378464966,0.10470509309803314,0.10389990117102309,0.012112017083531216,-0.051404825833503594,-0.02482936846490912,-0.00036639705754418065,-0.014095792952715252,-0.018672089308897397,-0.021029267994013476,0.15455536071833664,0.16784529049499605,0.12064817754261566,0.21855549735513422,0.10634868625308264,0.19576491130322424,0.10086715161941565,0.1518360749510597,0.16848689307797507,0.15044767700762457,0.1985951815538667,1.0,0.9565942272168007,0.3294379314497349,0.1545553607183367,0.15928566808686806,0.14919143330872622,0.007201917085958541,0.16319032489448504,0.17474570633491165,-0.00016468323008907916,-0.008805507026151429,-0.004387225663306365,-0.0006305097227141023,-0.012088156838390785,-0.011739780788492686,0.012525090535643373,0.012525090464365696,0.1608136343555679,0.10976542597218134,0.15048217495252306,0.07754405559635817,0.14020960726794046,0.19691269779915133,0.17075430800115135,0.015527142688691683,-0.023347572325436886,0.00790240711851157,0.011916590112021272,0.0185625680181658,0.1733676367475913,-0.0347276704442429,-0.001330449294815533,-0.0014295128628375746
macd_signal,0.19330662228689474,0.19385131153585305,0.1933014793740715,0.19351129129429467,0.002511999801360181,0.0028273438676175797,0.032265043470974995,0.03218060515922359,0.1684765506432282,0.17828325492286753,0.07572693584367447,-0.012543800591785248,-0.010113001431351522,-0.008640610683085699,-0.008452968919905251,-0.00839649604153297,-0.014220046413720808,-0.014220046231189696,-0.10322240600264984,-0.08215243871334382,-0.03871211179541028,0.10750141877825206,0.1517329340826862,0.12377336862154456,0.10948089627320956,0.23686939270803922,0.2218901396792738,0.22247726500594242,0.21600990447655902,0.11050006105023835,0.10964676419301887,0.0031766323218265194,-0.061610221270728883,-0.032847216760437,-0.0028927663031546318,-0.014515499667332891,-0.0192982954214649,-0.022218356700103453,0.17282953506818718,0.11814945923767839,0.13471393035011547,0.20261789430013366,0.11508409269588488,0.19585588579402483,0.10739145550197443,0.1561693314281267,0.18350068720087337,0.16631048393393924,0.14583012826854974,0.9565942272168007,1.0,0.03998326774272509,0.17282953506818718,0.17683732214413722,0.16825150837371272,0.0011064592239921182,0.10794117329709502,0.1917832398623345,-0.00017513485431899385,-0.00943368427145073,-0.009210541111412006,-0.0006772534891425313,-0.010564611155200266,-0.010437444426164065,0.0012357512098191835,0.0012357510529778424,0.16235121806205008,0.1277002062623368,0.1617041514852375,0.03218060576453102,0.08717231403606926,0.16847655065623757,0.17828325467916992,0.004838224401513166,-0.03028752912637189,-0.00028400869804026766,0.0022920573490603766,0.020406408516048562,0.14774634954232915,-0.038532428716564086,-0.0009131518906180238,-0.000690295240668842
macd_histogram,-3.11641637906343e-05,0.0015808904385057596,0.0018252988149184874,0.0029441836273819263,0.04438706923251327,0.04460012978360933,0.00042156859665602736,0.16161478019364872,0.12928794266845625,0.007746669424506537,0.0009251839925241534,0.01278322088320841,0.01315739824223943,0.007635258202406665,0.005261656503557714,0.0028546760913786854,0.0005732308512049641,0.0005732308317215591,-0.025050813042315538,0.0008756008813924375,0.0005384830755927711,0.013094544112350953,-0.026091270641555617,-0.012113404343327345,0.002666404496089453,0.0808829051007597,0.08034479137476605,0.01237420534832552,0.014237820893865936,0.0008369156475791256,0.0008420000819268914,0.03123644586706087,0.023382463676030325,0.021323746537724297,0.008150576737500343,-0.0012977033284977512,-0.0014862570977076666,-8.606881464573649e-05,-0.03007535801411553,0.1927081648755072,-0.02285296005974999,0.09283240857602819,-0.008370226937452329,0.03648598742293284,-0.0022393851167414954,0.014469448782363335,-0.016831220663722713,-0.02298787666921198,0.20845234175354369,0.3294379314497349,0.03998326774272509,1.0,-0.03007535801411555,-0.026841726133954604,-0.03363388750430742,0.02111236733157801,0.20982736202530167,-0.022236003929983282,2.7521388677706995e-06,0.00037500011673306213,0.014803683407117206,3.7535380709952244e-05,-0.007218454858154325,-0.006435986137419209,0.03894098502787159,0.03894098529162725,0.02538135333829459,-0.03738197540972634,-0.00794561507969771,0.1616147802160814,0.19831367584658863,0.12928794244062528,0.007746669457032622,0.03756249244091325,0.018090176394847647,0.028015061874244896,0.03343230235074642,-0.002475949954505373,0.11572564890088363,0.005770101622406591,-0.0016031405214949805,-0.002664780522363259
bollinger_middle,0.9993146547604798,0.9992484459275041,0.9992563169480576,0.9992100910686933,-0.003353144668445874,-0.0023813164592594825,0.05227084297317148,-0.006714622043614397,-0.007737018944601955,-0.004757728243522747,-0.006625063926497306,-0.07041744023428304,-0.08357033887152412,-0.09807694870052791,-0.11168542188742667,-0.11950279272508312,-0.14146013434554364,-0.14146013431038273,-0.0868227875630028,-0.10385745933425868,-0.13772061653392106,0.0870246827436273,0.9993218312008172,0.9976313629890142,0.9869872543932132,-0.0017740145817177553,-0.00071144105750795,0.00297985051267063,0.003294093218082436,0.018784956160402398,0.01599072805551075,-0.0013258297245122622,-0.0036180716857867105,-0.005557016395774673,-0.009044920724909193,-0.0851241475844595,-0.10408266912641524,-0.1314276707052198,1.0,-0.006081842078467623,0.9992086667678514,-0.0028362743138694415,0.9972673645376441,3.8204151707301976e-05,0.9938209294405398,0.001719214768748909,0.9998546911885278,0.999944165056941,-0.0016509705150619324,0.1545553607183367,0.17282953506818718,-0.03007535801411555,1.0,0.9996585098067835,0.9995808301443879,-0.06418936481356505,-0.0036978725228701426,0.9490711599471758,-0.0008855070988359394,-0.05435251589781813,-0.0027524890408331185,-0.0034340256879779553,-0.0674018177866653,-0.0639935348971367,0.0011224392065692073,0.0011224395948560965,0.6726654528972935,0.7171217534876966,0.7094401669903801,-0.006714622377999085,-0.008188387412938303,-0.0077370187463370954,-0.004757728603478867,-0.002049929303328698,-0.058430087885787754,-0.0026589066147413094,0.0026703962473393363,-0.12182895745813145,-0.000634614611651569,-0.23654113861673734,-0.0035435664881947296,-0.00010242371856590031
bollinger_upper,0.9991484677132387,0.9991372006294622,0.9990445849590665,0.999049681545843,-0.0032915703289246733,-0.0023650807210154993,0.0538619729649598,-0.00634866363252938,-0.006624405409249226,-0.003841771418213718,-0.005468744562433132,-0.06735964380593465,-0.07962885635435077,-0.09466658434817873,-0.10907387939424998,-0.11733434545544813,-0.1398955812090185,-0.1398955811674038,-0.08399466319954017,-0.10157767275688609,-0.1364324797969181,0.0869876102311817,0.9983838370244623,0.9967351098429306,0.9864287170467702,-0.0008213424022637116,0.0010728711448379747,0.0037584837965923333,0.004422373228978277,0.019735587270051484,0.017070719494621092,-0.0013424655283917422,-0.0013943694851582568,-0.0036907242578797035,-0.008073056608651178,-0.08392959530645656,-0.10309562591448597,-0.13076482020788996,0.9996585098067835,-0.0053730093970767575,0.9987429361815485,-0.0019135196792387605,0.9968071441449664,0.0009883934245414566,0.9934766271874325,0.0027283270831394003,0.9996002948871928,0.9996012870521572,-0.0007727761102789294,0.15928566808686806,0.17683732214413722,-0.026841726133954604,0.9996585098067835,1.0,0.9984829437125685,-0.05832185569911731,-0.003094377054156085,0.9538831647264571,-0.0008931894495818491,-0.05468953666028506,-0.0027182073922644746,-0.0034620218742016234,-0.06560018931633194,-0.062270168111240295,0.0011477202076106243,0.0011477206424262366,0.6759067194420261,0.7199051108781293,0.7125979482162622,-0.0063486639577243625,-0.007394542275162797,-0.00662440520901715,-0.003841771777899285,-0.002044363758453476,-0.056000435904820026,-0.0025879003160625305,0.0026696434434416473,-0.11886493493649414,0.0008765957031093406,-0.2373980104479768,-0.0035532527256776085,-8.802649297907224e-05
bollinger_lower,0.9987018145403987,0.9985747889613703,0.9986939821503003,0.9985909333678171,-0.0034186882834195188,-0.002397404832259151,0.05046635645628386,-0.007114709512589899,-0.008963504240570233,-0.005768675588215024,-0.007900391954851045,-0.07374899044296417,-0.08787042836383178,-0.10177701513181896,-0.11448949234287531,-0.1218095831325802,-0.1430811666118574,-0.1430811665838754,-0.08988677885642926,-0.10630023455188158,-0.13903840794926278,0.0869963525990285,0.9995639172594013,0.9978281022242709,0.9868270570825906,-0.002828052344544832,-0.0026876915559794403,0.002114862942457793,0.002041497510850656,0.01771736617187981,0.01478208388858976,-0.0013063415910452153,-0.006078798524517602,-0.007620156114127752,-0.010114065537447873,-0.08637967487063188,-0.10509310285155476,-0.13205803655304554,0.9995808301443879,-0.006862301851192989,0.9989271312188357,-0.0038562917102504574,0.9969821239972666,-0.0010143703438059589,0.9934180756681256,0.0006003982355636444,0.9993391466029229,0.9995265772719709,-0.0026225972029947473,0.14919143330872622,0.16825150837371272,-0.03363388750430742,0.9995808301443879,0.9984829437125685,1.0,-0.07063874024907368,-0.004363530332313967,0.9429830896392934,-0.000876287990025639,-0.053935786933852474,-0.0027882743384846915,-0.0034001988599653282,-0.06934407455530042,-0.06585180427981933,0.001093535438962735,0.0010935357753912832,0.6685380245332162,0.7134661855151871,0.7053759035083275,-0.007114709856889897,-0.009061351845122393,-0.00896350404464329,-0.005768675948183331,-0.002054460431396032,-0.06107525964797729,-0.0027354535355809746,0.0026691005039318158,-0.1250155803213399,-0.002308366284053063,-0.235403174704597,-0.003530009447452935,-0.00011829335173090317
bollinger_width,-0.06329431627283276,-0.06289842999237165,-0.06365468960316681,-0.0633011179363918,0.020543843678067296,0.01074597377156696,0.024025672622683784,0.07913956890071076,0.16181645560535715,0.10096736262876999,0.11057036339316044,0.5773196141735367,0.7216404283910368,0.6643852005959455,0.5574769513248171,0.5030104137109573,0.42012552638340916,0.4201255265509103,0.5762801996097414,0.5093495080087854,0.39121227904094685,-0.20824981156032216,-0.06868725070056027,-0.06862435604146482,-0.07077618862066982,0.06075410103454558,0.17889043362345805,0.0329949969493677,0.10051769602793917,0.021866565531261272,0.04860212083883623,0.00010518950004032088,0.3204064113038113,0.2781330368021739,0.16609390354933912,0.2971018967393454,0.29062183812204356,0.27501573984635586,-0.06418936481356505,0.09816445715488145,-0.06433634000015478,0.08744589338751112,-0.06449776684309436,0.07920979269789682,-0.06520667829745622,0.08475399610651879,-0.06378011331846341,-0.06410223733994999,0.07387585396495663,0.007201917085958541,0.0011064592239921182,0.02111236733157801,-0.06418936481356505,-0.05832185569911731,-0.07063874024907368,1.0,0.056528451277378315,-0.01855944252879662,0.004140170112316606,0.1537593137394147,0.008769336129845144,0.023636099372070618,0.3849725294269827,0.37255817836156896,0.0010137851425663807,0.001013787903081917,-0.018446920596906034,-0.02649845093717288,-0.018347433857135307,0.07913956878750696,0.13743589766348135,0.16181645597140795,0.10096736274547842,0.0050101607274050716,0.415274778940386,0.021510403606182536,-0.00624662863938482,0.49124796919940295,0.15568525355464205,0.10473725929703541,0.008969432867454344,-0.0007743599549670706
bollinger_position,0.004554914629042358,0.005627727358390948,0.0054811865739897115,0.006317484272736932,0.42197507347750896,0.4216498181908068,0.02524094826071385,0.710748890177167,0.6555330843903227,0.3711392596613496,0.1575372866038374,0.06867575186481313,0.060388893147990695,0.035277140836174434,0.030661389777276674,0.02326112836986404,0.005001558470250901,0.005001558533363257,-0.21684039731947358,-0.11405403678694181,-0.03700342472029415,0.23677657512585906,-0.0047584963065336276,-0.006366605112232835,-0.008590278637141374,0.6165814504712473,0.5687540927283932,0.43595612802092326,0.42223457707400386,0.21947209777974916,0.21405069393379342,0.23175243405894,-0.057889531015396685,-0.005390116534087803,0.03415581498330435,-0.015040140932122583,-0.02218323781036527,-0.02505523456641297,-0.0036978725228701426,0.829092601893844,-0.006498272426874276,0.6458504792338318,-0.007659753383326688,0.48392576349450167,-0.008344383502178573,0.35269181699253577,-0.00015092185447334217,-0.003177992323568391,0.8509052834445847,0.16319032489448504,0.10794117329709502,0.20982736202530167,-0.0036978725228701426,-0.003094377054156085,-0.004363530332313967,0.056528451277378315,1.0,-2.1204545521593365e-05,-0.00031984787902979237,0.012423631449016412,0.15197932885522195,-0.0012188470583206388,0.004773010886472469,0.012525125668958555,0.3690442953147984,0.36904429394841737,0.024955344594086246,-0.004887631418264541,0.006735558901205038,0.7107488905514385,0.7620812310649416,0.6555330844383546,0.37113925991035673,0.2788895816644904,-0.0018090189599008673,0.3202379171069762,0.3476857696373779,0.05531063954463901,0.6154330477079926,0.07327297859082285,0.014477197035434068,-0.007906728754540878
atr_14,0.9492689895915994,0.9502620250282507,0.9482353815535592,0.9492256959653438,-0.002146942748439714,-0.0018693655911881369,0.07636724950557684,-0.003979415136523234,-0.0008102889273577063,0.008595129297131713,0.014516627586186784,-0.02100332837462142,-0.023430021640826495,-0.04708125136195115,-0.06963599493151026,-0.08285735855915252,-0.1135799107586648,-0.11357991063812235,-0.043623212131760805,-0.06827567236880111,-0.11640797610645261,0.08976012372718234,0.9426830276354067,0.9391120336597288,0.9282042616914244,0.006299661150467433,0.008866355666546899,0.01484355324538126,0.01642240760211251,0.03846998226125798,0.03709703288983461,-0.0008692730853774836,0.03834812512275644,0.030074412203597124,0.011645522281704044,-0.06983294341745179,-0.0919143247428936,-0.12520900898117493,0.9490711599471758,-0.0021977598555693225,0.947377248833716,0.004897298821208823,0.9438849977608955,0.01234517253766201,0.939302523624387,0.019025736948839304,0.9493148368264234,0.9488824962555343,0.002465497532288621,0.17474570633491165,0.1917832398623345,-0.022236003929983282,0.9490711599471758,0.9538831647264571,0.9429830896392934,-0.01855944252879662,-2.1204545521593365e-05,1.0,-0.00102686295146406,-0.06206413046252957,-0.00013498272493147576,-0.003967908274335417,-0.03187515424134386,-0.030090855962082576,0.0017849130640887208,0.0017849133183140855,0.7025208652976058,0.7420944145285369,0.7414142616908571,-0.003979415701137412,-0.0038103835869318817,-0.0008102886774298221,0.008595128896337692,-0.0012867821640967175,-0.014583093873743706,-0.0017202403826901275,0.002178123873320802,-0.07848738776081829,0.01888765183481755,-0.2605404250498627,-0.0032466080712426756,0.0004745707818392924
volume_change,-0.0008822872232481745,-0.0008832996495443614,-0.0008804948961966857,-0.0008816368292392254,0.0018592486978694393,0.0016653331487789145,-0.0020024226147202923,1.4359804197211973e-05,0.001256210737441497,0.0003468624460903658,0.0009640947126904761,0.009366825245902046,0.008372248014315832,0.007576820757963688,0.0067423426981932655,0.007656401759854333,0.008143941153763181,0.008143940771536224,0.006861402575358731,0.006719385624103198,0.007145074070589593,-0.01191642881374608,-0.0008780987243667591,-0.0008787719355437414,-0.0009052684983044705,0.000735460561862625,0.0004321037164815311,0.0002807345715296982,1.7465987073733556e-06,0.0009279148881301353,0.0007833474576047891,0.0015904578727735375,-0.0004911654739924911,-0.0011521332472332157,-0.0005468685652207199,0.005833944904576825,0.006751561318944844,0.007917398003910898,-0.0008855070988359394,0.0012596685364479252,-0.0008910593110579746,0.0009103381246157119,-0.0009007590713070122,0.0009989861998276337,-0.0009226330489570903,0.0006416453511758991,-0.0008818531584851764,-0.0008814360541019178,2.8050597462899325e-05,-0.00016468323008907916,-0.00017513485431899385,2.7521388677706995e-06,-0.0008855070988359394,-0.0008931894495818491,-0.000876287990025639,0.004140170112316606,-0.00031984787902979237,-0.00102686295146406,1.0,0.07373135540947737,0.0024587316602769833,0.2889781269563826,0.0059287303091517425,0.005829458007255289,-0.0001704244525769771,-0.00017042302816907827,-0.0007284683762772391,-0.0007849117876820588,-0.0006613647548392677,1.4360103404756904e-05,0.001555851495293061,0.0012562106767730937,0.00034686246503805963,0.0009193534301293311,0.002198516507913613,0.0016248045933517016,0.00016123497453909104,0.0054856017790718085,0.0002945263641085993,0.006200943167682874,-0.00029772146265499274,7.48528758429257e-05
volume_sma_20,-0.054364533888398445,-0.05449694317599593,-0.05424353014715996,-0.05437250109825358,0.006844433790212315,0.0038644664614329405,-0.06470101184935835,0.02110397155771976,0.06022239897796254,0.06168850524792542,0.020039591989345917,0.1490542012176604,0.1865661898360519,0.21150379614818973,0.21668974710265854,0.22276136351455497,0.24436123439469404,0.24436123439635563,0.1688223492556469,0.18782866565800624,0.23367965109499586,-0.2215141640170883,-0.05397511459118864,-0.05386551588948371,-0.054439999548300366,0.03954298176302157,0.04618344713351985,0.039483536696377844,0.04154227248368267,0.012803260416323061,0.014178858522706143,0.004760881747096643,0.025938974284078525,0.033244238394935684,0.041207205823830514,0.18707160278566645,0.20515159925491278,0.21863412585424474,-0.05435251589781813,0.03508045073852315,-0.05446320862925386,0.054899496232884364,-0.05468117817581879,0.050018237872130625,-0.055320646514202355,0.03819213841462733,-0.05437653574524785,-0.05437398759374396,0.017828363884244344,-0.008805507026151429,-0.00943368427145073,0.00037500011673306213,-0.05435251589781813,-0.05468953666028506,-0.053935786933852474,0.1537593137394147,0.012423631449016412,-0.06206413046252957,0.07373135540947737,1.0,-0.0064540639166092125,0.2935024302698706,0.08308887603312444,0.08302053836071627,-0.0017616570380250976,-0.0017616571194349697,-0.04758106525391747,-0.0495839170607285,-0.04396995584803412,0.021103972004025504,0.03483169553120162,0.06022239919466358,0.061688505140086676,0.005532349509822663,0.13107888803041307,0.004500486067566704,-0.0035485113383008342,0.1444071929407871,0.024831435232335677,0.3466065913816707,0.0036806849663205327,-0.002588525879053711
